comments,rating,helpful,label
"Ryza 005\n3 years ago\ngood gmae i like anime though so it makes it a bit worse but honestly i think that its a good game despite bad press and bad button pressing and overall i think its a good game but i also think that that one character called Steven is pretty overused when you find him late game, not a spoiler, just a random encounte that people can encounter and yeah so its reallly a good game its just a bit unbalanced in the fact that you can get kachowed by some absolute unit in the first 20 minutes of online play. Don't forget the fact that the submarine has an air limit and makes life dificicult when my controller dies and i have to go to the store to go get a new controller and a new headset (unrelated but it was expensive) if only there were some giveaways am i right? Nah but really its a good game but the balance is oof and too many ships and nothing to spend money on tha t is of direct use other than guns, but after that its the large amount of things to buy that make  it really annoying and unbalanced escpecially the taxations so just like in real life tax evade.\nYeah tax evasion is actually a neat mechanic irl and in the IRS office in game. It looks like a normal building but like the government they are not what they seem so its now a tax building, not as run down as it used to be of course\nI just want some friends\nto play with of course, I have plenty of friends. THe xbox group posts i havnt cheacked out but i do believe that its pretty good. To be completely honest i just hope the teaming up is balanced I love balanced games like assasins creed odyessy. its pretty neat also. yeah so really just a \ngood game and i really really just super much want some friends to play the fun and a bit boring and lame game with me.\ndont worry though i have plenty of friends who also tax evade\nbut y'know how it is nowadays for an 'evader' such as myself.\nanyway, this is \njust youre friendly neighbourhood gamer who likes balance as much as the next guy and has a bunch of gam er mates\n496 people found this helpful.\nHelpful\nUnhelpful",0,496,Bad
"Thomas Moser\na year ago\nThis is an amazing open world game even 8 years later! \nIts graphics are as great as more modern open world games such as Just Cause 4 and Watchdogs Legion.\n\nThe story is a heartwarming masterpiece and the voice acting paired with the realistic motion capture is stunning. \nIf you love cars, boats, planes and helicopters then you'll definitely love the vehicle related features in the game, I was blown away by the vast variety of customisations available for cars! From coloured tire smoke and neon light kits to brilliant accessories and body kits! There's  something for everyone here, I do have to say to keep little children away though. But otherwise it's perfect for older teens and adults alike\n\nAnd that's just the story mode! There is a whole world available to play with your friends or with randoms!\n16 people found this helpful.\nHelpful\nUnhelpful",5,16,Good
"Puroo Roy\na year ago\nAfter I joined college I started playing PC games, and that was the time I began learning about gaming outside of Nintendo. Open world games were something that really fascinated me, so that was the genre I started from. I played Assassin's Creed and Watch_Dogs, but I didn't understand why normies liked GTA so much. I thought it must be because they don't know about bigger ad cooler games, until I tried GTA V myself. And I have to say, boy was I so wrong! This really is something unique, something I couldn't get in any other open world AAA game I had played to that point.\nGTA V is something I'd call the era defining game of our time. It has everything we want: A good story, interesting characters, a dynamic open world, interactive NPCs and most importantly, it can run on any device (other than Nintendo and mobile phones). I have a habit of playing games linearly, that is, going from point A to point B. I only care about the story of a game and explore the open world only after I complete the main story mode, so that I can delete the game in case my laptop starts going slow (it's an Nvidia 940MX), and also because I have too many unplayed games in my library and I'd choose to finish them rather than look at a game whose story I've already completed.\nAnd that made it even more engaging; because the story is really gripping and funny at the same time. In the beginning I was annoyed when Michael was shown the first time, putting his gun on Franklin's head. But after Michael's family left him I was really interested in knowing how he will fix things back. But then the scene shifted to Trevor. I was really annoyed, and I would always shift to Michael to finish his quests. But after I replayed the game after it became free on Epic, I realised Trevor's story was the funniest of them all. Now Trevor has become my favourite character of the three.\nThe graphics are really realistic. And the best part is, if you have a high end PC you can download mods to make the game look as realistic as possible. There are even mods for bringing your own characters like Superman or Hulk, and the best part is that Rockstar, unlike other AAA companies (read Nintendo) encourages players to do it rather than punish them for the same. The NPCs are also very interactive. They behave just like how any person in real life would. Being an indie game developer myself I know how much effort goes behind doing this.\nJust by looking at GTA V you can see how much love the developers poured into making it. The game has been available for every console from the 7th generation and will also be for the 9th generation. Gaming companies should learn from Rockstar and take this example for their games too (especially Ubisoft, Assassin's Creed II would have been so awesome if it was remastered for PS5 and Xbox Series X). I really hope GTA VI is able to outperform this game. They can take as much time as they want, I have no problem with it.\n12 people found this helpful.\nHelpful\nUnhelpful",5,12,Good
"Sannwoy Bandyopadhyay\na year ago\nA very nice game with good graphics. It is actually pretty hard to think that a 2013 video game with stunning 4K graphics ('course when u can play in 4K with ur device) and if u are lucky enough to have an RTX 3090 and an 8K monitor, your mind will be absolutely blown to see a 2013 game have better graphics than a 2021 game or even future games and who knows even PS5 games. So, it also has a user friendly interface and really easy to use if you know the basics of gaming controls both on PC and console. The only pull back is the space consumed but I think that was a pull back till 2015. Now, the way massive space is consumed by modern video games like Cyberpunk 2077. It also has another advantage that it is not very glitchy. Yes, it has glitches of course every game does. What I can tell u is that it is mostly popular for its open world play which adds even more points of interest and more stunning details!! If you tell me I recommend GTA V, Yes! I definitely do!!\n17 people found this helpful.\nHelpful\nUnhelpful",5,17,Good
"Jonah Ivor\n3 years ago\nEveryone has heard of GTA V. I no longer play the game, but I thoroughly enjoyed the time in which I did. I'm not going to bother talking about the campaign in detail but I will say this - a perfect video game should feel like a film where you are the main character and this game achieved that at every opportunity. As for the Online mode, In my opinion, as a semi stand-alone game in itself, it is the greatest game ever made for its time. It was so exciting to play a sandbox game with such an in-depth level of graphical detail at the time of the new console release not only on your own, but crucially with your friends. The number of hours some people have put into this game, the staggering revenue it has generated and the fact that it is still one of the most updated and relevant games even in 2019 can only stand as strong evidence to back up my previous claim. (don't bully me I haven't played RDR2 i'm waiting for PC release to experience it). It is the quintessential game to the industry and a testament to what a video game is and should be.\n153 people found this helpful.\nHelpful\nUnhelpful",0,153,Bad
"Justin zerbel\n3 weeks ago\nGrand Theft Auto V\n\nRelease: 2013\nSystem: Playstation 3, Xbox 360\n\nRe Released In 2014\nSystems: Playstation 4, Xbox One\n\nRe Released In 2015\nSystem: PC\n\nRe Released in 2022 \nSystems: Playstation 5, Xbox Series X\n\nUpdated in 2023\nSystem: Playstation 5, Xbox Series X\nUpdate: Included Ray Tracing for Shadows and Reflections\nPC Not included: Reason: Unknown\n\nPlot: You play as 3 Men with varying different outlooks on life, different personalities, Different Morals. You play as 3 Very different men who struggle to live the American Dream where the size of you wallet Matters more than anything. \nYou Play as: Franklin Clinton: A Struggling Entrepreneur who does varying Illegal activities in order to make money and make a name for himself and his business and long time friend Lamar Davis.\n\nYou Play as: Michael Desanta: A Former bank robber who entered the Witness program in the late 90's after a botched Bank robbery that took the life of one of his Colleagues in crime. Michael is also hiding from a lunatic best friend who later finds out Michael is alive and well and faked his own death to escape the madhouse.\n\nYou play as: Trevor Phillips: A bank robber and Entrepreneur who loves life and is as Reckless as reckless can be: lives outside of the law and is crazier than a Grandma on steroids. Trevor is also the man behind a multi million dollar according to Trevor anyways Drug empire. Trevor is the kind of person who will spend your money just so he doesn't have to spend his. \n\nGrand Theft Auto V sold Millions upon millions in it's first year on PS3 and 360 back in 2013. It only continued to make further millions from newer console generations. Grand Theft Auto V was sadly milked to death by Rockstar and is continually milked to death even in 2023 with GTA online. \n\nGrand theft Auto 6 a Title everyone wants has finally been announced, People were growing tired of seeing GTA V constantly being remixed for every console generation with no new game in sight. \n\nConfirmation of 6 was not said to be in development until someone uncovered it in 2022 with various videos of development being leaked that showed quite old footage of said game in development. No one but Rockstar knows how far development is. \n\nGrand Theft Auto V is a great experience but the game has vastly out stayed it's welcome as it's been over 10 years since we had any new release. It's time to retire V\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
"Lorenzo Vodani\na year ago\n""I Said Something Nice, not expensive!""\n\nTechnical analysis summary\n\nGraphics: 8.5\nSound: 9.0\nPlayability: 8.5\nLongevity: 9.0\nImpact: 8.5\n\nPro\n\n+ A beautiful, frenetic and engaging story. A unique cast. Dynamic and engaging gameplay.\n+ Graphically amazing and the audio sector is one of a kind. A unique and big explorable world.\n+ The online adds dozens of hours of gameplay with modes for all tastes. Rockstar releases new content every 2 or 3 months.\n+ An enduring game that has been going strong since the PS3 days...\n\nCons\n\n- ...and it is precisely for this reason that the technical and structural limits can be seen today.\n- Although it is very fun, online is unbalanced due to the players who have accumulated large sums of ingame money over time.\n- Less interiors and jobs for single player.\n- Some people may find the narrative irritating and immature.\n\nOverall Verdict\n\n8.7: There isn't much to say. A videogame masterpiece that will go down in history. Technically excellent. A vast world that can be freely explored via sky, land and seas. Between single player and online it gives hundreds of hours of gameplay to most players. Now obtainable at a low price. A must have.\n\n_______________\n\nSteam Optimization, support and updates as of 21/03/2021\n\n[tested at 3840x2160 with Win 10 Pro - 64 bit - Version 20H2 - OS Build 19042.868, MoBo MSI Z170A Gaming Pro - FW Build 1.G0, Intel i7 6700k, Gigabyte GeForce GTX 1070 Windforce OC - Driver Version 461.92, Kingston Hyper X Fury 32 (8x4) GB 2666 MHz, game installed on Western Digital Blue 4TB model WD40EZRZ-00GXCB0 and steam client installed on Samsung SSD 860 EVO 500GB - FW Build RVT04B6Q]\n\nThe game runs great at 4K but the UI, despite scaling well, is not perfect for higher resolutions. A few bugs or glitches sometimes. Low resolution textures and average anti-aliasing for today standards.\nIt receives frequent updates that mostly improve/expand the Online.\nA well optimized game.\n20 people found this helpful.\nHelpful\nUnhelpful",5,20,Good
"Breakthrough The World\n8 months ago\nOne of the best games in existence in my book, GTA V was such an awesome experience. So good I've even played through it twice haha! The story is large and deep, it gives you a connection with the characters. The new way of playing a campaign was awesome. Ever created, this was the best sandbox. This world is so well known by so many players, even after 9 years of existence, almost going into its 10 year anniversary, this game honestly has changed the lives of many. I want to say that if you're debating whether to get this game, get it man. Just finished my second playthrough after years, and it got me pretty emotional at the last scene, btw, choose option C at the end, trust me its the best, but its all up to opinion.\n1 person found this helpful.\nHelpful\nUnhelpful",5,0,Good
"Weston Foster\n11 months ago\nSaddam Hussein Abd al-Majid al-Tikriti (/hʊˈseɪn/;[3] Arabic: صدام حسين عبد المجيد التكريتي, romanized: Ṣaddām Ḥusayn ʿAbd al-Majīd al-Tikrītī;[a] 28 April 1937[b] – 30 December 2006) was an Iraqi politician who served as the fifth president of Iraq from 16 July 1979 until 9 April 2003.[8] A leading member of the revolutionary Arab Socialist Ba'ath Party, and later, the Baghdad-based Ba'ath Party and its regional organization, the Iraqi Ba'ath Party—which espoused Ba'athism, a mix of Arab nationalism and Arab socialism—Saddam played a key role in the 1968 coup (later referred to as the 17 July Revolution) that brought the party to power in Iraq.\n\nAs vice president under the ailing General Ahmed Hassan al-Bakr, and at a time when many groups were considered capable of overthrowing the government, Saddam created security forces through which he tightly controlled conflicts between the government and the armed forces. In the early 1970s, Saddam nationalised the Iraq Petroleum Company and independent banks, eventually leaving the banking system insolvent due to inflation and bad loans.[9] Through the 1970s, Saddam consolidated his authority over the apparatus of government as oil money helped Iraq's economy grow rapidly. Positions of power in the country were mostly filled with Sunni Arabs, a minority that made up only a fifth of the population.[10]\n\nSaddam formally took power in 1979, although he had already been the de facto head of Iraq for several years. He suppressed several movements, particularly Shi'a and Kurdish movements which sought to overthrow the government or gain independence, respectively,[11] and maintained power during the Iran–Iraq War and the Gulf War. He ran a repressive authoritarian government[12] notorious for its severe human rights abuses. The total number of Iraqis killed by his government's police in various purges and genocides is conservatively estimated to be 250,000.[13] His invasions of Iran and Kuwait killed hundreds of thousands more.[14]\n\nIn 2003, a coalition led by the United States invaded Iraq to depose Saddam. U.S. President George W. Bush and British Prime Minister Tony Blair erroneously accused Iraq of possessing weapons of mass destruction and having ties to Al-Qaeda. Saddam's Ba'ath party was disbanded and the country's first democratic elections were held. After his capture on 13 December 2003, the trial of Saddam Hussein took place under the Iraqi Interim Government. On 5 November 2006, Saddam was convicted by an Iraqi court of crimes against humanity related to the 1982 killing of 148 Iraqi Shi'a and sentenced to death by hanging. He was executed on 30 December 2006.[15]\n4 people found this helpful.\nHelpful\nUnhelpful",5,4,Good
"Jack Cornock\n2 years ago\nI like how the other reviews sound like wikipedia articles. Here's an actual review from an actual person. If you said that GTA V is the best game of all time, I wouldn't argue with you. What Rockstar did for gaming with this absolute masterpiece cannot be understated. We're still playing it religiously 7 years after it came out. 7 years. Let that sink in. The use of 3 protagonists was a great idea and really branched out this game in ways we've never seen before. Getting 3 different perspectives of the same story is extremely interesting. Each of the protagonists hold their own, Trevor is easily one of my favorite protagonists ever, I love the Al Pacino vibe that Michael gives off and Franklin's journey is awesome to see. The gameplay is top notch. I love the gunplay and the driving is stellar, it's much better than the boat steering from GTA 4. The story is incredible, there isn't much of an emotional attachment, but it's still extremely compelling and can easily last for multiple playthroughs. I replay this game once a year because I love it so much. The map is one of the best out there, there's a reason it's used when judging the maps of new games. Online is a completely different story, it's toxic and is pay to win. It's fun with friends, but random lobbies are awful. Overall, GTA V is a 10/10. there's really nothing that can bring down the score.\n46 people found this helpful.\nHelpful\nUnhelpful",5,46,Good
"Gaurav Hira\n2 years ago\nUnparalleled in open world rpg and also now in mmorpg with the GTA Online.\n\nThis game was and still is far ahead of its time because of the sheer details that developers have added to everything ranging from fps, world building, story, physics & game mechanics, cars, characters and a lot more. \n\nAs if this wasn't enough, now GTA Online is a mmorpg where you can create your own character and do activities and missions with friends. It is just so vast and also has tons of new cars!\n\nThis game set the bar high for other open world games that came out after it and still is a standard for future games.\n\nI highly recommend immersing yourself in the experience called GTA V because this game came out in 2013 and still is talked about today and will be talked about for generations to come.\n41 people found this helpful.\nHelpful\nUnhelpful",5,41,Good
Ricardo Esteves\n2 years ago\nI would like to start this review by saying that GTA V is in my top 5 favourite video games of all time. The single player story mode is breathtaking and the opportunity to switch between 3 characters that all have there own distinct personalties you get attached to is incredible. You get immediately hooked on the story because of its dark humour and constant twists and turns. Now moving on to GTA online. The plethora of different ways you can approach GTA online is one of the modes biggest strengths.You can be that one guy that always destroys someone else's cargo or you can be a multi millionaire CEO. The multitude of different things this mode offers cannot be described in words. EVERYONE HAS TO EXPERIENCE THIS!\n34 people found this helpful.\nHelpful\nUnhelpful,5,34,Good
"Elijah Pettway\n2 years ago\nThe attentian to detail is amazing. Im a car enthusiast so i love trying to collect all the cars. When i got the game i didnt know it would be this good. Im getting it almost 8 years after it released and its quickly become my favorite game. From the blow off valve sounds in a turbocharged vehicle to sound of an engine cooling down after its been turned off i continue to find evidence of rockstars hard work to make this game realistic and fun at the same time. Cant wait for the next one, hopefully they have some of my favorite artist on the radio (pierre bourne). Amazing job guys.\n40 people found this helpful.\nHelpful\nUnhelpful",5,40,Good
