comments,rating,helpful,label
Simple Rockstar,5,0,Good
Awesome game! Glad I ordered via amazon as a gift!!,5,1,Good
I arrive sealed and impeccable.,5,0,Good
"just had to have it, superb",5,0,Good
Love it,5,0,Good
"I asked for a Saturday 19, it took to send it until the 23rd, I arrived on Dec 28. To Edo. From Morelos arrived in excellent condition and to be sent from the US and I can not complain, excellent service x Amazon and DHL",5,0,Good
They love it.they play this a lot. They were very happy.,5,0,Good
"It works 100%, it arrived in perfect condition ...",5,0,Good
Thanks,5,0,Good
"Excellent game, bring the complete map.",5,0,Good
"Great game, great graphics, great fun!",5,2,Good
Very good,5,0,Good
"Great game, excellent graphic, all of this games is perfect.",5,0,Good
"The best seller I've ever seen ,I hagilhy recommend .",5,0,Good
"Not that expensive,works perfectly and the game is awesome.",5,0,Good
LOVE GTA 5 :red_heart::red_heart::red_heart::red_heart:,5,0,Good
Amazing,5,0,Good
Love this game still,5,0,Good
"Item was as described, and arrived when they said it would.",5,0,Good
This game is literally perfect! Do not hesitate! BUY THIS GAME!!!!,5,0,Good
As Expected.,5,0,Good
I recommend,5,0,Good
"He arrived in time, excellent game.",5,0,Good
Awesome game,5,0,Good
best of best,5,2,Good
"Excellent title that do not leave stagnant, and continues to receive updates with new missions and new things, both for the campaign and online.",5,0,Good
Best gta so father!,5,0,Good
Love it,5,0,Good
Love it,5,0,Good
Great buy,5,0,Good
Excellent production,5,0,Good
"worked just fine, enjoying it so far.",5,0,Good
Much improved over the PS3 version! Great game overall!,5,0,Good
"The Alvrg game is fine riko, and everyone had it but how are there ease people in this world: v",5,0,Good
Great game and brand new no issues,5,1,Good
The best play for play4 !!,5,0,Good
"As expected, it was super fun without the regulations of the Western version. The next generation screen is also beautiful.",5,13,Good
SO much fun this game is a MUST,5,0,Good
Great buy,5,1,Good
It was what I wanted,5,0,Good
Shipped real quick and awesome game :),5,1,Good
Love it,5,0,Good
VERY fast shipping. Item is as described. Thank you!,5,0,Good
Game was in perfect condition and worked great.,5,1,Good
Great!,4,0,Good
Perfect,5,0,Good
"Extremely fast shipping, product is awesome, exactly as described. Highly Recommended.",5,0,Good
great game,5,0,Good
"Very nice packing and on time delivery..Grand Theft Auto V sets new bars the controls feel great, the visuals are lush, and a brilliant graphical interface empowers players",5,0,Good
Great game,5,0,Good
Amazing Game with a great story,5,0,Good
great game,5,0,Good
"Excellent game, at a very good price",5,0,Good
Everything was ok,5,1,Good
Ok thanks,5,0,Good
"Very fun game, especially online with friends",5,0,Good
It's good. There's first person. Worth it.,5,0,Good
Love it,5,0,Good
Yes perfect,5,0,Good
Perfect,5,0,Good
Gran Juego,5,0,Good
Great,5,0,Good
Good,4,0,Good
once again rockstar makes the best game ever,5,0,Good
A little different than the PS3 version...different in a better way.,5,1,Good
I liked it :clapping_hands_medium_skin_tone:,5,0,Good
Very good,5,1,Good
"Awesome, interesting and hilarious game!!",5,0,Good
"With the online feature, this game can provide fun forever.",5,0,Good
Good game for a good price better then Walmart,5,0,Good
Is amazing a whole lot better than ps3,5,0,Good
Awesome,4,0,Good
Great It came  Quick  I love this product,5,0,Good
Nice game i like is the best,5,0,Good
Grandson lived it,5,0,Good
"Best product, good packed ..... ★★★★:heart_suit:",5,9,Good
Played it on 360 and now on ps4 all over again,5,2,Good
Delivery was fast and the item was what I wanted,5,0,Good
"Very good article , I liked .",5,0,Good
"Got it fast , justnasndescribed. This is a a great game.",5,0,Good
"Excellent, I arrive long earlier than expected.",5,0,Good
Excellent,4,0,Good
Is awesome !!!,5,0,Good
"Excellent!it is a great game!thanks,give my best wishes to mazon!",5,0,Good
Good price and graphics,5,0,Good
"I bought two Japanese and North American versions, but both are interesting. The North American version does not understand what the player says in foreign languages, but it is interesting because there is no regulation like the Japanese version. There is only a part of the regulation, and the rest is not the Japanese version.",5,17,Good
Thank you,5,0,Good
In time and excellent conditions,5,0,Good
Game was working fine thank u so much :smiling_face:,5,0,Good
Great!,5,0,Good
nice,5,0,Good
"It came quickly despite being importation and the good thing is that despite being in English, Spanish language can be changed in the configuration, very good price.",5,0,Good
Came in super fast the game is great,5,0,Good
Thank you,5,0,Good
Great game,5,1,Good
Best game ever according ton15 year old,5,0,Good
Perfect,5,0,Good
Excellente Product!,5,0,Good
perfect,5,0,Good
Awesome !!!,5,0,Good
This game is great on the ps4 and it looks amazing.,5,0,Good
"Good game, good graphics, good story.  there is always something to do if you don't want",5,0,Good
Gr8 to play with friends,5,0,Good
I arrive in perfect condition,5,0,Good
"good, I don't have any problem with this product.",5,0,Good
Greatest game of all time.,5,0,Good
An overall great game. Lacks in some areas but still great.,5,0,Good
Amazing,5,0,Good
Best PS4 Game Ever!,5,0,Good
Gta 5 works fine thanks for shipnig the gane on time,5,0,Good
i liked the game,5,0,Good
Great game at a very good price.,5,0,Good
The game came new and works great,5,0,Good
Excellent,5,0,Good
Nothing much to say here. This game is just the game.,5,0,Good
Love this game . Even shipped fast!,5,0,Good
"Excellent video game, the shipment arrived perfect.",5,0,Good
My boyfriend loves this game. He plays for hours non-stop.,5,0,Good
Good,5,0,Good
Has excellent plots. Like the fist person view. Just awesome!,5,0,Good
"New, good quality and good price",5,0,Good
excellency,5,0,Good
And Got Mine for Just 39.99! Insane !! And Love Amazon !!,5,0,Good
Excellent !!!,5,0,Good
The best game ever...,5,0,Good
I thought it would be better then the first one.,3,0,Normal
All very well,5,0,Good
thank you so much,5,0,Good
grandson loved it,5,0,Good
VERY GOOD,5,1,Good
Best game all time,5,0,Good
Ok.,5,0,Good
Great game. Graphics are far superior to the PS3 version.,5,0,Good
5 Stars. Now waiting game for Red Dead Redemption 2.,5,0,Good
good game for my step son,5,0,Good
Good,5,0,Good
Excellent,5,0,Good
Fantastic,5,0,Good
Great,5,0,Good
"Not a fan, it's hard to play and just not my thing... I expected to be able to make more decisions and have some fun but it's more like an old time game that forces you down a path...",2,0,Bad
I beat it but it was fun to play again.,5,0,Good
"I arrived in time. Although it is from the EU the game charged with Spanish subtitles. That is more the price, buy perfect.",5,1,Good
Good,5,0,Good
Can't stop playing,5,0,Good
great game as you all know,5,0,Good
perfect,5,0,Good
What are you waiting for !!!! Order this game now.,5,0,Good
VERY GOOD!,5,0,Good
Brand new in the wrapping! Great game!,5,0,Good
Love this game.,5,1,Good
AMAZING GAME !!!!!,5,0,Good
A,5,0,Good
nice,5,0,Good
"I play all sorts of games on all the different consoles, and I just don't like this one. The controls are awkward and, personally, I don't see the point in this game.",2,0,Bad
Good,5,0,Good
Good,5,0,Good
"Everything was excellent I arrive within the time established in perfect condition and totally new, very satisfied with my purchase and best of all at a super price;)",5,0,Good
Awesome!,5,0,Good
Great game at a great price!,5,0,Good
Amazing,5,0,Good
One of the best games ever,5,0,Good
It is a migration from Xbox360.  How far are you powered up? I was honestly uneasy until I played. But such anxiety blew away in an instant!  I would like to recommend it to those who played on the old generation machine.,5,3,Good
The graphics,5,0,Good
Great,5,0,Good
Exelente Legon before,5,0,Good
this is my favourite game of all time,5,0,Good
Every thing good but never received the smart guard,5,0,Good
nausea,5,1,Good
Its great and arrived on time as i expected,5,0,Good
Excellent game,5,0,Good
gtav,5,0,Good
Very good price,5,0,Good
"Excellent game, everything came perfectly.",5,0,Good
Excellent buy,5,1,Good
"Best Game in Ever Played.Huge Map, I Love It",5,0,Good
Love this game!,5,0,Good
Good !!!!!,5,1,Good
Great game!,5,0,Good
Good product,5,0,Good
Exactly as expected,5,0,Good
Greatest game ever!!,5,0,Good
Thanks,5,1,Good
Works great we love the game it's super awesome.,5,0,Good
"It was perfect , and enjoyable play time",5,0,Good
excellent right on time and according to its description,5,0,Good
Good BUT BUT ...,5,0,Good
Excellent price,5,0,Good
perfect,5,1,Good
As Expected Great Product.,5,0,Good
my son has had a good time playing this game.,5,0,Good
Good game,5,0,Good
Great!,5,0,Good
:thumbs_up_light_skin_tone::smiling_face_with_heart-eyes:,5,0,Good
Bought this for my boyfriend for Christmas he loves it,5,0,Good
Great,5,0,Good
great price showed up fast.,5,0,Good
"I like it ,, it is high quality",5,0,Good
Great game!,5,0,Good
Great game,5,1,Good
Grand Theft Auto V - PlayStation 4,5,0,Good
Received fast brand-new,5,0,Good
Who wouldnt give this game a 5 star,5,0,Good
Perfection in a disc.,5,0,Good
I am a fan of these games from the PS2 when there are stress I connect to play online with this game and the tensions are forgotten.,5,0,Good
"Fast I arrive, all good",5,0,Good
Good game and cheap,5,0,Good
one of the best games of the last 5 years,5,0,Good
typical GTA game taken to next level,5,0,Good
Very good,5,0,Good
Loves this series and my hubby couldn't put it down,5,0,Good
Perfect,5,1,Good
Awesome game...its a must for any gamer out there..,5,0,Good
"Great product, fast shipping! Thanks very much!",5,0,Good
Great classic purchase along with excellent delivery.,5,0,Good
"Its GTA, whats not to like lol",5,0,Good
Amazing game .Outstanding Shipping service.,5,0,Good
married,5,0,Good
Good game,5,0,Good
"A lot of options, fun game",5,0,Good
"Immediately, the packaging is as different as the Asian version of Hong Kong ... it's good anyway.",5,3,Good
Good product and good price,5,0,Good
New seal,5,0,Good
Amazing game. Definitly worth your money!,5,0,Good
magnificent purchase,5,1,Good
Good delivery time and no scratches,5,0,Good
Great just ljus on ps3 almost the exact same game.,5,0,Good
Juegazo !!,5,0,Good
"I used to play the PS3 subtitle version. To be honest, I didn't know what to do, so I couldn't play it because of the isolation mackerel or so much. <BR> However, the PS4 version appeared and I bought the North American version and played it, and it was the correct answer. I'm excited if I think I can play while finding fun.  Because it is a monster game, it is a waste of isolation mackerel.",5,3,Good
All perfect,5,0,Good
nausea,5,0,Good
Even better on PS4. Definitely for Mature audiences.,5,0,Good
Best!,5,0,Good
Excellent game,5,0,Good
excellency,5,0,Good
one of the best that can exist.,5,0,Good
I LOVE this game since the release of liberty city,5,0,Good
There is no word that can describe this game.,5,0,Good
:thumbs_up_medium-light_skin_tone:,5,0,Good
Great Fun Game,5,0,Good
I'm satisfied with this purchase.,5,0,Good
Everything cool! Thanks very much!,5,0,Good
All went well,5,0,Good
Brand new,5,0,Good
"As always, a game that entertains you for hours and I like it a lot, in addition to being able to get it at an excellent price",5,0,Good
Husband loves this game,5,0,Good
Very interesting game. It looks real.,5,0,Good
Perfect Conditions!,5,0,Good
GTA 5 is a great game for all gamers.,5,0,Good
Amazing Open World Experience,5,0,Good
Got it for boyfriend and he loves it!,5,0,Good
Great product amazing fast shipping,5,0,Good
Good,5,0,Good
My grandson love this game,5,0,Good
Best Video Online Gaming,5,0,Good
Excellent,5,0,Good
came on time and the guys love playing it,5,0,Good
Perfect Christmas ; can't get enough of this game,5,0,Good
"Great gift to my husband, he love it!",5,0,Good
Very Good and enjoying playing this game,5,0,Good
Love the new motion sensors that ps3 didnt have.,5,0,Good
"Great game, I'm very happy with it!",5,0,Good
Great,5,0,Good
Fast shipping and great price,5,0,Good
Awesome game. Best in the series so far.,5,0,Good
The game arrived 5 days before without any detail well careful all excellent  zero rrayones of any type  fully recommended,5,0,Good
one of the best gta ever,5,0,Good
It's my favorite game.,5,0,Good
Awesome game. One of the best on any system.,5,1,Good
Best game ever made (hands down)!,5,0,Good
on time and very fun,5,0,Good
Just Great! - Excellent simplements!,5,0,Good
Very good,5,0,Good
Yep,5,0,Good
Good as expected.,5,0,Good
uhh yeah you already know. it's GTA mannnnn,5,0,Good
Fantastic graphics favorite game of all time,5,0,Good
Yes and I love it thank u,5,0,Good
Stars speak for themselves in this one,5,0,Good
"Delivery was quick, &amp; my boyfriend was thrilled!",5,0,Good
Exactly what you expect.,5,0,Good
All in order,5,0,Good
Good price,5,0,Good
The greatest game in these years.,5,0,Good
It was all good.,5,0,Good
My son loves it.,5,0,Good
How could this not get five stars????,5,0,Good
Of course 5 stars is GTA V,5,0,Good
Love it i own both PS3 and PS4 versions,5,0,Good
Good fun,5,0,Good
It was cool!!!!!!,5,0,Good
Great,5,0,Good
Yup.,5,0,Good
Very good game,5,0,Good
Thanks,5,0,Good
"Good game. The box arrived broken at the top, they should send it in cardboard box and not in the paper bag to protect it.",3,0,Normal
Fun game and first person makes this game amazing,5,0,Good
Great buy,5,1,Good
"Awesome game,great graffics",5,0,Good
Great game. Good price.,5,0,Good
Excellent Calidad,5,0,Good
Amazing,5,0,Good
Best of the best sir,5,0,Good
Great game and in first person mode is fantastic.,5,0,Good
"Excellent, thank you, arrived in record time.",5,0,Good
I arrived in one day and everything came in order my first purchase and the first of many muses totally recommended,5,0,Good
On time and what it was supposed to be.,5,0,Good
Excelent game! But a little problem with the internet.,5,0,Good
It's arrived early. Love the game.,5,0,Good
"Very very good, wonderful story and picture perfect",5,0,Good
Stupidly Good Game!,5,1,Good
Best game ever if you are a grown up!!,5,0,Good
One of the best next gen remake !,5,0,Good
"Love the game, it has a lot of playability",5,0,Good
It was so amazing and cool,5,0,Good
in the double,5,0,Good
Great game!!,5,0,Good
Exciting !!,5,0,Good
Good game much better quality on the ps4,5,0,Good
"Fantastic game, amzing graphics and storyline",5,0,Good
Best game ever,5,0,Good
yes i loved it,5,0,Good
Must have game if you have PS4 consoles,5,0,Good
Amazing,5,0,Good
very good,5,0,Good
"This is a Christmas present, so I don't know whether this is good, except my nephew said it was good.",3,1,Normal
Not much to say that i love this game,5,0,Good
Bought for my son and he loves it,5,0,Good
The product in perfect condition. And I arrive earlier than expected. Perfectly packaged to not suffer any type of damage.,5,0,Good
This is great,5,0,Good
Cool,5,0,Good
I arrive before expected time and it is an excellent highly recommended game was what I expected .. .. ..,5,0,Good
Good Price,5,0,Good
Good product.,5,0,Good
Real great game.,5,0,Good
great game good price fast delivery,5,0,Good
The game didn't have not 1 scratch. Thanks.,5,0,Good
delivered promptly and as expected,5,0,Good
Awesome upgrade from Old Gen.,5,0,Good
"The excellent recommended game, the only problem I had with this order is that UPS treats its kick packages came two more cds inside the order and the boxes came quartered and especially this game came scraping from the corners.",5,6,Good
fun game excellent music and graphics,5,0,Good
Gran Juego,5,0,Good
"I was playing in the Japanese version, but I was in trouble because I didn't connect the server with my overseas friends.  This is the best to play with players around the world.",5,9,Good
This Is My Favorite Game Of All Time,5,0,Good
Best gta game so father.,5,0,Good
Perfect,5,0,Good
Great timing and the game works perfectly,5,0,Good
"excellent game, fast shipping.",5,0,Good
Love this game.,5,0,Good
funny. I feel very happy that the foreign kids go crazy.,5,10,Good
"Great purchase, great price.",5,1,Good
"Love the game, perfect condition, no problems",5,0,Good
"Fantastic graphics for a fantastic game, very happy!",5,0,Good
Brilliant,5,0,Good
Fun game. Good price and fast shipping.,5,0,Good
Amazing game!,5,0,Good
Fantastic storyGreat game to play with friends,5,0,Good
I'm playing without any problems.  The map attached was also very useful. Www,5,1,Good
"It is a game in which apart we can be doing something, all activities are fun! Not to mention the online GTA, excellent rockstar work !!!!",5,0,Good
"First, thanks",5,0,Good
Good !!!,5,0,Good
nausea,5,0,Good
Just awesome,5,0,Good
"Totally awesome game, extremely long story line.",5,0,Good
Excellent and good quality,5,0,Good
Game was perfect and was delivered on time.,5,0,Good
The+,5,0,Good
son loves the game and it shipped quickly,5,0,Good
Excellent,5,0,Good
Excellent item! A +++++,5,0,Good
Bought it for my grandson. He loves it.,5,0,Good
This video was enjoyed by everyone who played.,5,0,Good
came on time and my son loves it!,5,0,Good
Gift.  My son in law loves it,5,0,Good
I bought this and was so excited to play and when it came I opened the case and Persona 5 was in the case... You do not understand how pissed I was,1,2,Bad
"Well developed game, love the graphics.",5,0,Good
"I love it, best game",5,0,Good
Love the game.,5,0,Good
Terrific!,5,0,Good
Awesome game. 5 Stars.,5,0,Good
You must play it again on new generation,5,0,Good
Its GTA V what else can I say,5,0,Good
Excellent,5,0,Good
One of the best games out there,5,0,Good
Good,5,0,Good
Grand Babies love it!,5,0,Good
Original Packaging.,5,0,Good
One of the better ps4 game. 100% recommended,5,0,Good
Grandson loved this gift!,5,0,Good
Came exactly when it said it would great!,5,0,Good
Yes,5,0,Good
Awesome as expected. Fast delivery.,5,0,Good
Came earlier and is excellent quality,5,0,Good
Arrived on time. Great game,5,0,Good
Awesome fun game,5,0,Good
thank you great game,5,0,Good
Son loves it!!!,5,0,Good
My Sons Favorite Game.,5,0,Good
Thank you,5,0,Good
Good,5,0,Good
Best GTA YET!,5,0,Good
So much fun!,5,0,Good
The best game in the world,5,1,Good
Arrived on time and worms great!,5,0,Good
was good price,5,0,Good
I mean come on.,5,0,Good
Love this game,5,1,Good
My Uncle loved it!,5,0,Good
Best game ever with an HD upgrade,5,0,Good
Good.,5,0,Good
excellency,5,0,Good
Received the game quickly with everything included!,5,0,Good
Nice gift,5,0,Good
:relieved_face:Very good game i love it:blue_heart:,5,0,Good
Great product and fast shipping!!,5,0,Good
"Very fun, lots of hours sunk in",5,0,Good
Awesome !!!!!!,5,0,Good
Awesome !!!!!!,0,0,
"Great item, thanks! :)",5,0,Good
It's good,5,0,Good
Good!,5,0,Good
Online is awesome,5,0,Good
Nice,5,0,Good
Love this game!!,5,0,Good
This is a perfect game,5,0,Good
Excellent seller. 100% recommended,5,0,Good
Awesome game I love it,5,0,Good
Perfect.  All as expected.,5,0,Good
The Game that made history,5,0,Good
As advertised,5,0,Good
Bought as a gift,5,0,Good
Awesome and on time,5,0,Good
Great game ah must buy,5,0,Good
very good fit and lasting.,5,0,Good
Excellent condition !!,5,0,Good
Very entertaining escape from reality.,5,0,Good
Awesome game great price...,5,0,Good
One hell of a game.,5,0,Good
Loved it and loved the price!!,5,0,Good
"Arrived promptly, works well.",5,0,Good
Perfect:smiling_face_with_sunglasses::OK_hand:,5,0,Good
AwesomeBest Game in the world,5,0,Good
Awesome,5,0,Good
I Like this plays,5,0,Good
Great game!,5,0,Good
A Lot Fun Little Violent,5,0,Good
Nice Video Game,5,0,Good
I was very pleased with my purchase.,5,0,Good
Best Game in Ever Played,5,0,Good
In a timely manner,5,0,Good
"Amazing game, always enjoyable",5,0,Good
I enjoying with that,5,0,Good
It's GTA at it's best.,5,0,Good
I love it,5,0,Good
Excellent graphics and 100% image quality.,5,0,Good
"Excellent, product as described, delivered as promised.",5,0,Good
Thanks,5,0,Good
Very very good.thank you.,5,0,Good
great story line and graphics.,5,0,Good
Great game!,5,0,Good
Great game， I love it,5,0,Good
The kids love driving and killing people!,5,1,Good
Great,5,0,Good
Great Game Fast Delivery,5,0,Good
very good,5,0,Good
"so far so good, good graphics",5,0,Good
Excellent,5,0,Good
Another spectacular piece by Rockstar,5,0,Good
Excellent Game,5,0,Good
"Excellent, not problems!",5,0,Good
Best Game I Have Ever Played,5,0,Good
Worked great,5,0,Good
Great,5,0,Good
Thank you,5,0,Good
excellent,5,0,Good
LOL. The game is fun. Nuff said.,5,0,Good
"Excellent game arrived at the estimated, sealed and well protected time without a doubt I would buy games with them again",5,0,Good
TIME WELL SPENT,5,0,Good
this item is legitness,5,2,Good
Excellent Thank you!,5,0,Good
Nice,5,0,Good
I like this game,5,0,Good
its good! i love this game.,5,0,Good
Delievered on time and AWESOME GAME! :D,5,0,Good
Best Game Ever.,5,0,Good
"Great Game, as described",5,0,Good
Great game looks good on the ps4,5,0,Good
Vey Good,5,0,Good
amazon service is always great! A+++,5,0,Good
thanks:face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss:,5,0,Good
Amazing game,5,0,Good
The graphics are 5 out of 5,5,0,Good
Works great,5,0,Good
Perfect deal nice game worth buying,5,0,Good
Good,5,0,Good
Awesome!,5,0,Good
"great game, love killing the coons",5,0,Good
Love it.,5,0,Good
Awesome Game !!!,5,0,Good
Good,5,0,Good
Great game,5,0,Good
"Barely any scratches, works great",5,0,Good
"Very good, but no the Code",5,0,Good
Booty magic,5,0,Good
Poison,5,0,Good
Came on time Brand New thanks,5,0,Good
Received package with a broken case.,2,0,Bad
Perfect and great game,5,0,Good
excellency,5,0,Good
Awesome game !!,5,1,Good
Loved everything!,5,0,Good
"The game is only good, the price they offer here is the lowest in the market and arrived before the estimated time.",5,0,Good
Very gooooood.,5,0,Good
"I haven't played yet. It looks pretty interesting, so I'm looking forward to it.",5,2,Good
Love playing this..,5,0,Good
Fun Game.,5,0,Good
reasonable price. thank you!,5,0,Good
Best game in ps4 so far...,5,0,Good
Love this game!,5,0,Good
fast international dilivery. Reasonable price,5,0,Good
It was very good.,5,0,Good
In like it,5,0,Good
Worth playing again no doubt,5,0,Good
Love this game...,5,0,Good
Fast service no complaints THUMBS UP,5,0,Good
Very timely delivery and great product.,5,0,Good
Lots of action and fun!,5,0,Good
"awesome, my sons love the game.",5,0,Good
"Good product Good supplier,Good price.",5,0,Good
Well worth  $65 :),5,0,Good
Online fashion is awesome,5,0,Good
Yes he is enjoying the game,5,0,Good
Lowest posted price and shipped quickly.,5,0,Good
Best game I've played.,5,0,Good
very good product !!,5,0,Good
NEW,5,0,Good
great graphics on the ps4,5,0,Good
Great game,5,0,Good
good item arrived on time,5,0,Good
Excellent!,5,0,Good
Even better than i thought!!!!!!!,5,0,Good
This game goes too slow.,2,0,Bad
very good game,5,0,Good
Too complicated just wanted toRun fromThe cops :grinning_face_with_sweat:,2,0,Bad
Buy it you won't regret it.......,5,0,Good
ordered for a relative to give.,5,0,Good
Great product!,5,0,Good
One of my husband's favorite games.,5,0,Good
Great game!,5,0,Good
Great game. Updated graphics are noticeable.,5,0,Good
"Wonderful game, love the heists.",5,0,Good
Great game,5,0,Good
i love it,5,0,Good
"Great game, just missing the heist.",5,0,Good
Gta 5 is a stunning masterpiece,5,0,Good
"Good game, came quick. Thanks",5,0,Good
Awesome game,5,0,Good
Still as much fun as before,5,0,Good
Great game!,5,0,Good
Thank You,5,0,Good
Liked it,5,0,Good
Awesome .....,5,0,Good
:UP!_button:,5,0,Good
"Great game , must play",5,0,Good
Excellent product,5,0,Good
Good game but online mode gets a bit laggy and PSN server are pretty bad.,3,0,Normal
nausea,5,0,Good
Great game,5,0,Good
The cover was broken a little bit,3,0,Normal
Love it,5,0,Good
the best game in the world,5,0,Good
Game was in great condition,5,0,Good
Fantastic game and nice plots.,5,0,Good
"Great game, excellent conditions, it would be the height that a game arrives in bad conditions, the best market price",5,0,Good
Best Game Ever,5,0,Good
FUN GAME,5,0,Good
Still fun the second time around.,5,0,Good
Love it,5,0,Good
Awesome,5,0,Good
I love it,5,0,Good
Great condition,5,0,Good
Perfect,5,2,Good
My son was satisfied!,5,0,Good
My son loves the game.,5,1,Good
FUN Game!,5,0,Good
"Awesome game, definitely a must have.",5,0,Good
Best game I've ever purchased.,5,0,Good
Great game overall.,5,0,Good
Hunter,5,0,Good
I always loved these games!!,5,0,Good
The greatest game ever created,5,0,Good
All I can say is Wow!,5,0,Good
This was not what I ordered. For 1 it took forever to come (way past the date it said once I ordered it) once it came it wasn’t what I ordered. Don’t waste your money on this product.,1,0,Bad
Five stars! Came as advertised,5,0,Good
Great Game!,5,0,Good
Fast shipping. Awesome game. Thanks.,5,0,Good
Super,5,0,Good
Excellent article I arrived completely sealed and in good condition I had no problem all perfect   I highly recommend it to spend a fun afternoon.,5,0,Good
great buy,5,0,Good
It can be used without any problems with Japanese PS4.  I like it because there is no regulation,5,5,Good
Very awesome game.,5,0,Good
Love this game!,5,0,Good
thanks,5,0,Good
Good,5,0,Good
Awesome. Gamed arrived quickly,5,0,Good
Thank you its very good,5,0,Good
Best PS4 Game,5,0,Good
likey,5,0,Good
Love it,5,0,Good
Like,5,0,Good
Great!,5,0,Good
Great Price,5,0,Good
It's really  cool game,5,0,Good
"five star,no need explain",5,0,Good
NEVER STOPS SURPRIFE ME.,5,0,Good
Thumbs up,5,0,Good
Boyfriend loved it,5,0,Good
Ready,5,0,Good
Works great thanks amazon,5,0,Good
Very Nice,5,0,Good
"Its good, no problems almost as new",3,0,Normal
Great! Thanks,5,0,Good
my son loves this game,5,0,Good
Everything he expected,5,0,Good
Loved it,5,0,Good
Good,5,0,Good
Excellent product,5,0,Good
Son has enjoyed this game,5,0,Good
"Best Game Ever,",5,0,Good
Loved it!,5,0,Good
"Awesome Game!Fastest Shipping, Thanks!",5,0,Good
Good,5,0,Good
My son says it's great,5,0,Good
Great,5,0,Good
It's fun to be bad!,5,0,Good
Very Nice.,5,0,Good
perfect,5,0,Good
My bf loved it,5,0,Good
Best version of GTA yet.,5,0,Good
Great game. Fun online fashion.,5,0,Good
Nice product and service..very satisfied.,5,0,Good
Nice!,5,1,Good
Good Job ...,5,0,Good
Excellent,5,0,Good
It's Great,5,0,Good
It's good,5,0,Good
Excellent.,5,0,Good
...this is a great game.,5,0,Good
Good,5,0,Good
Love it,5,0,Good
"It's good game, but better played on PC. Any game with shooting.",3,0,Normal
Best Game ever! 5/5-,5,0,Good
wrapped &amp; under the tree!,5,0,Good
Good,5,0,Good
Very good &amp; fun product,5,0,Good
I can't stop playing online.,5,0,Good
Excellent Game,5,0,Good
Outstanding !!! Best game ever made.,5,0,Good
Satisfied,5,0,Good
boom! ...,5,0,Good
Best game ever,5,0,Good
Good,5,0,Good
Worth every cent and more.,5,0,Good
"This game has everything: shots, races, airplanes, helicopteros, everything, everything. And the best thing is that they do not charge the DLC",5,0,Good
Beautiful,5,0,Good
Great game,5,0,Good
Good Game Ever. D :),5,0,Good
Best Game Ever Made. Period.,5,1,Good
One of the best !!!,5,0,Good
awesome game :),5,0,Good
60 dollars for this piece of s***,3,2,Normal
my son love the game,5,0,Good
excellency,5,0,Good
GTA is perfect,5,0,Good
Excellent,5,0,Good
perfect,5,0,Good
Amazing game.,5,0,Good
Graphics are the only thing good still play it on ps3 more,3,0,Normal
Great,5,0,Good
OK,5,1,Good
Dope asf,5,0,Good
Nice game,5,0,Good
Good,5,0,Good
Great item,5,0,Good
very good purchase,5,0,Good
"OMG, I Love R Star !!!",5,0,Good
Great game,5,0,Good
OK,5,0,Good
Great game!,5,0,Good
perfect,5,0,Good
Epic Game.,5,0,Good
Perfection,5,0,Good
my son loves this games.perfect,5,0,Good
1 Word - Wow !!!,5,0,Good
Love...this...freaking....game!!!,5,0,Good
I love gta,5,0,Good
Good,5,0,Good
Awesome,5,0,Good
I love it,5,0,Good
5 stars,5,0,Good
excellent. Thanks,5,0,Good
Awesome !!!,5,0,Good
100% recommended,5,0,Good
I love it.,5,0,Good
Awesome!!! Fast Arrival,5,0,Good
"Nice Game, Nice Price.",5,0,Good
FUN Game! ;),5,0,Good
"Excellent, it was my first purchase the price was very good, along with the payment method, the shipment takes a week but it is not much.",5,1,Good
nice,5,0,Good
Good Game,5,0,Good
Perfect,5,0,Good
"Awesome game, awrsome.",5,0,Good
Game of the decade!,5,0,Good
Good game fast shipping.,5,0,Good
Great game,5,1,Good
Excellent Product,5,0,Good
Great game,5,0,Good
Excellent Quality.,5,0,Good
Great game,5,0,Good
nice and classic game ever,5,0,Good
excellent,5,0,Good
Great game!,5,0,Good
in the issues,5,0,Good
thanks,5,0,Good
Great game,5,0,Good
Its good,5,0,Good
Nice!,5,0,Good
Really good,5,0,Good
great game,5,0,Good
Awesome machine,5,0,Good
Awesome game,5,0,Good
Great game!,5,0,Good
garlic perfect,5,0,Good
"It's gtaV, nuff said.",5,0,Good
the game is too violent,3,0,Normal
Perfect,5,0,Good
liked it,5,0,Good
excellent,5,0,Good
i love that game,5,0,Good
Very Nice,3,0,Normal
Love Love Love It.,5,0,Good
Excellent 100% recommended,5,0,Good
Great,5,0,Good
Love it!,5,0,Good
Exc product,5,0,Good
"I arrive earlier than expected, great game to entertain themselves, the graphics are very good, it is very fun to complete the missions",5,0,Good
Good,5,0,Good
Great game,5,0,Good
Inserted disc fresh from package. Corrupted data message popped up so unable to play brand new game.,1,0,Bad
Good,5,0,Good
my son loves game,5,0,Good
"Excellent product, excellent service.",5,0,Good
"In terms of dynamics and playability, it is a game, sincerely a very good acquisition and at an acceptable cost, very good.",5,0,Good
He loves his game,5,0,Good
As advertised.,5,0,Good
Everything as expected!!,5,0,Good
Tank You.,5,0,Good
